443;SAFOG SRL;;;UFFICI AMMINISTRAZIONE;S.CANTARUTTI;HP;COLOR LASERJET CP2025;;;;;;;
444;SAFOG SRL;;;UFFICI AMMINISTRAZIONE;A.CESCHIAT;HP;LaserJet 1022;;;;;;;
445;SAFOG SRL;;;UFFICI REPARTO SAFOG;A.RUSSO,M.ZAZZALI,T.ZOTTI;HP;DeskJet 1220C;;;;;;;
446;SAFOG SRL;;;UFFICI REPARTO SAFOG;;TOSHIBA;STUDIO 200;;;;;;;
447;OFFICINE MECCANICHE ERMEN;;;UFFICI REPARTO;M.ERMEN;OKI;OKI C3450;22/07/2015;1;;22/08/2015;1000;;
448;OFFICINE MECCANICHE ERMEN;;;UFFICI REPARTO;F.BAITA;HP;DeskJet 840C;22/07/2015;1;;22/08/2015;500;;
449;PRECISTEEL;;PIANO TERRA;;;EPSON;EPSON LX 300;;;;;;;
450;PRECISTEEL;;PIANO TERRA;;;HP;DeskJet 710c;;;;;;;
451;PRECISTEEL;;CARRARA;;;HP;DeskJet 1220C;;;;;;;
452;PRECISTEEL;;CARRARA;FUNZIONA SOLO IL TELEFONO;;SAMSUNG;FAX SAMSUNG SF 5100;;;;;;;
453;PRECISTEEL;;CARRARA;NON USATA BLOCCATA;;MITA;COPIA MITA DC 2060;;;;;;;
454;PRECISTEEL;;CARRARA;NON USATA BLOCCATA;;OLIVETTI;D-COPIA 8020;;;;;;;
455;PRECISTEEL;;REPARTO CERAMICA;;;HP;LaserJet 1300;;;;;;;
456;PRECISTEEL;;REPARTO COLLAUDO;;;OLIVETTI;D-COPIA 2200MF;01/07/2015;177.091;;10/07/2015;177.704;;10.10.5.225
;;;;;;;;;;;;;;
1;AFC;PALAZZINA DIREZIONALE;PIANO RIALZATO;PORTINERIA;S. SGOIFO;COMPUPRINT;COMPUPRINT 1070;;;;;;;
1001;FLAG;;;UFFICIO AMMINSTRAZIONE;;KYOCERA;FS-6950DN;20/07/2015;111.449;;;;;
1002;FLAG;;;DIRETTORE BOTTALICO;;CANON;IP4950;20/07/2015;1;;20/08/2015;500;;
1003;FLAG;;;LAB. CHIMICO 2;;COMPUPRINT;apr-41;;;;;;;
1004;;;;;;;;;;;;;;
1005;;;;;;;;;;;;;;
2001;AFC;PALAZZINA DIREZIONALE;PIAN TERRA Rialzato;PORTINERIA;S.SGOIFO;BROTHER;8070P;22/07/2015;1;;22/08/2015;500;;
2002;AFC;PALAZZINA DIREZIONALE;PIAN TERRA Rialzato;;;;2820-;22/07/2015;9.834;;;;;
2003;AFC;CONTAINER sopraelevato;;RICEVIMENTO ROTTAME;;HP;DESKJET 959C;22/07/2015;1;;22/08/2015;500;;
2004;AFC;;;ANIMSTERIA;;BROTHER;2840-;22/07/2015;1;;22/08/2015;500;;
2005;AFC;;;FORMATURA 2;;RICOH;FT4015;22/07/2015;1;;22/08/2015;500;;
2006;AFC;;;FORMATURA 2;;HP;DeskJet 710;22/07/2015;1;;22/08/2015;500;;
2007;AFC;;;LMC1;;BROTHER;8070P;22/07/2015;1;;22/08/2015;500;;
2008;FACS FUCINE;;;COSCIA;;BROTHER;2820P;22/07/2015;1;;22/08/2015;500;;
